,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,group,subgroup,first_name,last_name,cabin_deck,cabin_num,cabin_side,cabin_code
2574,Earth,False,F/1167/P,TRAPPIST-1e,21.0,False,733.0,8.0,130.0,0.0,61.0,5633,01,Idave,Edwartizman,F,1167,P,F1167
2575,Mars,False,D/172/S,TRAPPIST-1e,20.0,False,270.0,1.0,2127.0,0.0,181.0,5634,01,Totax,Berry,D,172,S,D172
2576,Earth,False,E/367/S,TRAPPIST-1e,45.0,False,838.0,5.0,0.0,153.0,0.0,5635,01,Gleney,Hinglendez,E,367,S,E367
2577,Earth,False,E/353/P,TRAPPIST-1e,28.0,False,0.0,76.0,0.0,5.0,909.0,5636,01,Rhonya,Sweene,E,353,P,E353
2578,Earth,True,G/912/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,5638,01,Racily,Stannondez,G,912,S,G912
2579,Earth,True,G/914/S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5641,01,Fayel,Gallard,G,914,S,G914
2580,Mars,True,F/1170/P,55 Cancri e,,False,0.0,0.0,0.0,0.0,0.0,5649,01,Beres,Chene,F,1170,P,F1170
2581,Earth,False,G/904/P,TRAPPIST-1e,19.0,False,787.0,2.0,20.0,0.0,0.0,5654,01,Bethew,Blange,G,904,P,G904
2582,Earth,False,F/1173/P,PSO J318.5-22,27.0,False,0.0,0.0,632.0,53.0,7.0,5656,01,Deanny,Ryanga,F,1173,P,F1173
2583,Europa,False,A/70/S,55 Cancri e,26.0,False,0.0,0.0,6.0,2567.0,2273.0,5657,01,Ranon,Cassiding,A,70,S,A70
2584,Mars,False,F/1174/P,TRAPPIST-1e,29.0,False,921.0,0.0,632.0,705.0,1.0,5658,01,Oss,Sacke,F,1174,P,F1174
2585,Mars,False,E/354/P,TRAPPIST-1e,18.0,False,113.0,0.0,0.0,117.0,817.0,5660,01,Wings,Backe,E,354,P,E354
2586,Earth,False,G/917/S,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,5664,01,Stenny,Rochan,G,917,S,G917
2587,Earth,False,G/917/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,5664,02,Aleroy,Rochan,G,917,S,G917
2588,Earth,,G/917/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,5664,03,Tracia,Rochan,G,917,S,G917
2589,Earth,False,F/1081/S,55 Cancri e,16.0,,0.0,642.0,72.0,0.0,3.0,5664,04,Guadae,Rochan,F,1081,S,F1081
2590,Earth,False,F/1082/S,TRAPPIST-1e,17.0,False,18.0,2.0,0.0,0.0,1020.0,5665,01,Derry,Bulliamoses,F,1082,S,F1082
2591,Mars,False,E/356/P,TRAPPIST-1e,20.0,False,1864.0,0.0,207.0,0.0,,5666,01,Skies,Erry,E,356,P,E356
2592,Europa,True,E/369/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,5668,01,Marf,Holiabler,E,369,S,E369
2593,Earth,True,G/918/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,5669,01,Tonyn,Mcleandez,G,918,S,G918
2594,Earth,True,G/919/S,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,5670,01,Kennie,Rices,G,919,S,G919
2595,Earth,True,G/908/P,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,5672,01,Maryn,Potthews,G,908,P,G908
2596,Earth,False,E/370/S,55 Cancri e,23.0,False,7.0,0.0,651.0,0.0,0.0,5675,01,Dawne,Englas,E,370,S,E370
2597,Earth,False,G/909/P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,5676,01,Bonne,Weberton,G,909,P,G909
2598,Mars,True,F/1176/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,5678,01,Ros,Goone,F,1176,P,F1176
2599,Mars,True,E/358/P,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,5678,02,Ritars,Goone,E,358,P,E358
2600,Europa,False,C/180/P,55 Cancri e,43.0,False,0.0,4048.0,0.0,492.0,,5682,01,Halleth,Preeldy,C,180,P,C180
2601,Mars,False,F/1177/P,TRAPPIST-1e,52.0,False,584.0,0.0,97.0,0.0,604.0,5683,01,Naish,Pure,F,1177,P,F1177
2602,Mars,False,F/1085/S,TRAPPIST-1e,24.0,False,1163.0,,1.0,0.0,124.0,5690,01,Per,Chité,F,1085,S,F1085
2603,Mars,True,F/1086/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,5691,01,Aard,Backo,F,1086,S,F1086
2604,Europa,True,B/191/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,5694,01,Winonon,Tionstious,B,191,P,B191
2605,Earth,,F/1181/P,TRAPPIST-1e,53.0,False,176.0,1.0,843.0,8.0,0.0,5697,01,Elindy,Gardonadox,F,1181,P,F1181
2606,Earth,False,F/1089/S,TRAPPIST-1e,17.0,False,0.0,1453.0,18.0,1108.0,23.0,5699,01,Ryany,Nichaner,F,1089,S,F1089
2607,Earth,False,F/1182/P,TRAPPIST-1e,29.0,False,355.0,0.0,706.0,0.0,3.0,5703,01,Regory,Brownings,F,1182,P,F1182
2608,Earth,True,G/914/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,,5708,01,Carona,Burraymons,G,914,P,G914
2609,Europa,False,D/174/S,TRAPPIST-1e,35.0,,0.0,1220.0,1156.0,34.0,105.0,5715,01,Alphein,Shantactal,D,174,S,D174
2610,Europa,False,D/174/S,TRAPPIST-1e,51.0,False,0.0,3247.0,0.0,8.0,634.0,5715,02,Hadlam,Shantactal,D,174,S,D174
2611,Earth,False,E/361/P,TRAPPIST-1e,20.0,False,0.0,755.0,700.0,116.0,31.0,5720,01,Jandy,River,E,361,P,E361
2612,Earth,False,F/1184/P,TRAPPIST-1e,19.0,False,8.0,1.0,613.0,,10.0,5720,02,Lorie,River,F,1184,P,F1184
2613,Mars,False,D/181/P,TRAPPIST-1e,59.0,False,3513.0,0.0,2.0,25.0,9.0,5731,01,Harz,Lake,D,181,P,D181
2614,Mars,False,D/181/P,TRAPPIST-1e,23.0,False,60.0,0.0,946.0,0.0,0.0,5731,02,Cor,Lake,D,181,P,D181
2615,Mars,True,F/1095/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,5734,01,,,F,1095,S,F1095
2616,Mars,False,E/373/S,TRAPPIST-1e,21.0,False,170.0,0.0,63.0,385.0,554.0,5734,02,Stisps,Mille,E,373,S,E373
2617,Earth,False,F/1190/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,1.0,1994.0,5741,01,Danna,Hayersents,F,1190,P,F1190
2618,Earth,False,F/1191/P,TRAPPIST-1e,23.0,False,1.0,4.0,0.0,636.0,3.0,5743,01,Maril,Hendrys,F,1191,P,F1191
2619,Earth,True,G/923/P,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,5745,01,Aude,Avisnydes,G,923,P,G923
2620,Mars,False,F/1193/P,PSO J318.5-22,20.0,False,686.0,0.0,0.0,25.0,0.0,5749,01,Muew,Spien,F,1193,P,F1193
2621,Earth,False,F/1097/S,55 Cancri e,22.0,False,0.0,0.0,457.0,47.0,1504.0,5752,01,Milly,Fitzgerson,F,1097,S,F1097
2622,Earth,False,F/1098/S,TRAPPIST-1e,20.0,False,467.0,24.0,0.0,271.0,0.0,5753,01,Briane,Scotterkins,F,1098,S,F1098
2623,Europa,False,E/374/S,TRAPPIST-1e,35.0,False,37.0,4.0,0.0,2690.0,1304.0,5754,01,Navior,Shming,E,374,S,E374
2624,Earth,True,G/935/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,5759,01,Shery,Ballocks,G,935,S,G935
2625,Earth,False,F/1196/P,TRAPPIST-1e,18.0,False,467.0,941.0,0.0,0.0,0.0,5760,01,Blanie,Popez,F,1196,P,F1196
2626,Earth,False,G/925/P,PSO J318.5-22,40.0,False,0.0,0.0,88.0,375.0,55.0,5762,01,Allara,Merrelliss,G,925,P,G925
2627,Mars,True,F/1101/S,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,5766,01,Aleys,Ramad,F,1101,S,F1101
2628,Europa,False,C/182/P,55 Cancri e,31.0,False,103.0,9004.0,0.0,2.0,1.0,5770,01,Auvan,Geoconne,C,182,P,C182
2629,Earth,False,E/364/P,TRAPPIST-1e,47.0,False,0.0,0.0,228.0,0.0,561.0,5774,01,Fanne,Hoodgers,E,364,P,E364
2630,Mars,True,F/1198/P,TRAPPIST-1e,29.0,False,0.0,0.0,0.0,0.0,0.0,5775,01,Anes,Opie,F,1198,P,F1198
2631,Earth,False,G/939/S,PSO J318.5-22,,False,0.0,0.0,9.0,21.0,505.0,5782,01,Adanne,Fisherry,G,939,S,G939
2632,Earth,False,F/1103/S,,18.0,False,693.0,0.0,1.0,0.0,0.0,5782,02,Maril,Fisherry,F,1103,S,F1103
2633,Earth,False,F/1103/S,TRAPPIST-1e,19.0,False,0.0,725.0,0.0,20.0,0.0,5782,03,Agnesa,Fisherry,F,1103,S,F1103
2634,Earth,True,G/939/S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,5782,04,Melia,Hurchez,G,939,S,G939
2635,Earth,False,G/927/P,TRAPPIST-1e,26.0,False,0.0,1666.0,62.0,36.0,0.0,5784,01,,,G,927,P,G927
2636,Earth,False,E/365/P,TRAPPIST-1e,29.0,False,0.0,179.0,844.0,668.0,1.0,5787,01,Gwenda,Crayeson,E,365,P,E365
2637,Earth,True,G/929/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,5787,02,Robyna,Crayeson,G,929,P,G929
2638,Earth,False,F/1202/P,TRAPPIST-1e,14.0,False,1.0,804.0,0.0,8.0,65.0,5787,03,Melice,Crayeson,F,1202,P,F1202
2639,Earth,False,G/940/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,5789,01,Arlie,Polliamposs,G,940,S,G940
2640,Earth,True,G/940/S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,5789,02,Rona,Polliamposs,G,940,S,G940
2641,Europa,True,D/183/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,5797,01,Bellah,Catbel,D,183,P,D183
2642,Earth,False,G/930/P,TRAPPIST-1e,24.0,False,203.0,0.0,154.0,84.0,,5798,01,Estina,Schmondez,G,930,P,G930
2643,Earth,False,G/931/P,,39.0,False,0.0,282.0,33.0,19.0,,5801,01,Aude,Hartz,G,931,P,G931
2644,Earth,True,G/932/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,5803,01,Regana,Belley,G,932,P,G932
2645,Earth,False,G/942/S,TRAPPIST-1e,23.0,False,1723.0,0.0,2.0,0.0,0.0,5805,01,Kenny,Haynardy,G,942,S,G942
2646,Earth,False,F/1110/S,TRAPPIST-1e,26.0,False,605.0,0.0,35.0,424.0,0.0,5807,01,Fany,Hickerson,F,1110,S,F1110
2647,Europa,False,,TRAPPIST-1e,28.0,False,0.0,2703.0,327.0,3048.0,50.0,5815,01,Polar,Roftfuling,,,,
2648,Europa,False,B/197/P,TRAPPIST-1e,42.0,False,0.0,194.0,0.0,2146.0,213.0,5815,02,Antino,Roftfuling,B,197,P,B197
2649,Europa,False,B/197/P,55 Cancri e,37.0,False,369.0,1166.0,1.0,284.0,1273.0,5815,03,Proxima,Wincer,B,197,P,B197
2650,Europa,,B/197/P,55 Cancri e,45.0,False,0.0,595.0,0.0,19844.0,48.0,5815,04,Hassias,Dishearly,B,197,P,B197
2651,Earth,False,G/942/P,TRAPPIST-1e,21.0,False,0.0,729.0,3074.0,2.0,373.0,5830,01,Adria,Delez,G,942,P,G942
2652,Earth,False,G/944/P,,42.0,False,129.0,0.0,14.0,580.0,0.0,5832,01,Idace,Rushing,G,944,P,G944
2653,Mars,False,E/368/P,TRAPPIST-1e,20.0,False,49.0,0.0,993.0,6.0,0.0,5833,01,Cus,Tirt,E,368,P,E368
2654,Earth,False,G/945/P,TRAPPIST-1e,61.0,False,9.0,695.0,0.0,1.0,0.0,5838,01,Perryl,Puckley,G,945,P,G945
2655,Mars,False,F/1207/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,5841,01,Pos,Blane,F,1207,P,F1207
2656,Mars,True,F/1207/P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,5841,02,Halesh,Blane,F,1207,P,F1207
2657,,True,F/1207/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,,0.0,5841,03,Flams,Blane,F,1207,P,F1207
2658,Earth,True,G/947/P,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,5845,01,,,G,947,P,G947
2659,Europa,True,B/223/S,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,5850,01,Props,Necous,B,223,S,B223
2660,Mars,False,F/1116/S,TRAPPIST-1e,18.0,False,889.0,57.0,,0.0,0.0,5851,01,Wase,Conca,F,1116,S,F1116
2661,Mars,False,F/1116/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,5851,02,Tot,Conca,F,1116,S,F1116
2662,Earth,False,G/948/P,TRAPPIST-1e,58.0,False,0.0,14.0,0.0,871.0,0.0,5853,01,Morrie,Perkinson,G,948,P,G948
2663,Earth,False,G/950/S,55 Cancri e,50.0,False,676.0,78.0,0.0,55.0,0.0,5862,01,Jacki,Brooker,G,950,S,G950
2664,Earth,False,F/1119/S,55 Cancri e,43.0,False,0.0,573.0,0.0,10.0,154.0,5864,01,Justie,Batthewitt,F,1119,S,F1119
2665,Earth,False,G/951/S,TRAPPIST-1e,21.0,False,0.0,2914.0,0.0,625.0,1986.0,5865,01,Lulard,Camerrison,G,951,S,G951
2666,Earth,False,F/1211/P,55 Cancri e,30.0,False,1.0,627.0,0.0,0.0,0.0,5866,01,Gerek,Youngrayes,F,1211,P,F1211
2667,Earth,True,G/951/P,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,5870,01,Maurie,Roachez,G,951,P,G951
2668,Earth,False,E/380/S,TRAPPIST-1e,24.0,False,0.0,805.0,23.0,0.0,0.0,5872,01,Jerrye,Mirantant,E,380,S,E380
2669,Earth,False,G/952/P,TRAPPIST-1e,24.0,False,0.0,0.0,12.0,161.0,735.0,5873,01,Elara,Acobsond,G,952,P,G952
2670,Earth,True,G/952/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,5873,02,Kenda,Acobsond,G,952,P,G952
2671,Earth,False,E/372/P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,639.0,3.0,5873,03,Enrie,Acobsond,E,372,P,E372
2672,Europa,True,B/225/S,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,5881,01,Dabik,Covale,B,225,S,B225
2673,Europa,True,B/200/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,5883,01,Castab,Ineedeve,B,200,P,B200
2674,Earth,False,F/1215/P,TRAPPIST-1e,21.0,False,0.0,351.0,61.0,152.0,0.0,5884,01,Sadine,Singtons,F,1215,P,F1215
2675,Earth,False,G/956/S,TRAPPIST-1e,21.0,False,1664.0,185.0,807.0,1311.0,0.0,5892,01,Shaele,Oconley,G,956,S,G956
2676,Earth,False,G/956/P,TRAPPIST-1e,13.0,False,645.0,0.0,3.0,281.0,12.0,5893,01,Alvira,Hornettoney,G,956,P,G956
2677,Earth,False,G/956/P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,5893,02,Sonnie,Hornettoney,G,956,P,G956
2678,Earth,False,F/1124/S,TRAPPIST-1e,24.0,False,15.0,6.0,6.0,2624.0,0.0,5895,01,Stancy,Contrevins,F,1124,S,F1124
2679,Earth,False,F/1219/P,TRAPPIST-1e,37.0,False,40.0,7.0,655.0,0.0,0.0,5896,01,Stene,Baketton,F,1219,P,F1219
2680,Earth,False,E/375/P,TRAPPIST-1e,23.0,False,0.0,0.0,9.0,822.0,3.0,5899,01,Kurta,Valey,E,375,P,E375
2681,Mars,True,F/1125/S,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,5904,01,Graisp,Sidie,F,1125,S,F1125
2682,Mars,False,D/178/S,TRAPPIST-1e,24.0,False,43.0,42.0,56.0,1799.0,0.0,5904,02,Pebray,Sidie,D,178,S,D178
2683,Mars,False,F/1222/P,55 Cancri e,20.0,False,91.0,218.0,1351.0,4.0,977.0,5910,01,Hoces,Meau,F,1222,P,F1222
2684,Earth,False,G/962/S,55 Cancri e,0.0,False,0.0,0.0,,0.0,0.0,5911,01,Lillen,Mcgowaymond,G,962,S,G962
2685,Earth,False,F/1128/S,TRAPPIST-1e,64.0,False,696.0,0.0,0.0,104.0,0.0,5911,02,Kylen,Mcgowaymond,F,1128,S,F1128
2686,Earth,False,F/1128/S,TRAPPIST-1e,31.0,False,2780.0,84.0,0.0,112.0,0.0,5911,03,Floyde,Mcgowaymond,F,1128,S,F1128
2687,Earth,False,G/962/S,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,5911,04,Billa,Mcgowaymond,G,962,S,G962
2688,Earth,False,G/962/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,,0.0,5911,05,Elly,Mcgowaymond,G,962,S,G962
2689,Earth,True,G/962/S,PSO J318.5-22,10.0,False,0.0,0.0,0.0,0.0,0.0,5911,06,Benny,Mcgowaymond,G,962,S,G962
2690,Earth,True,G/964/S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,5914,01,Teremy,Vandez,G,964,S,G964
2691,Earth,True,G/965/S,PSO J318.5-22,19.0,False,,0.0,0.0,0.0,0.0,5917,01,,,G,965,S,G965
2692,Earth,True,G/958/P,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,5918,01,Blancy,Moongton,G,958,P,G958
2693,Earth,True,G/961/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,5926,01,Craine,Staffersby,G,961,P,G961
2694,Earth,False,F/1130/S,TRAPPIST-1e,27.0,False,0.0,231.0,478.0,0.0,38.0,5929,01,Blanda,Carpennels,F,1130,S,F1130
2695,Earth,False,F/1226/P,55 Cancri e,23.0,False,0.0,172.0,0.0,0.0,516.0,5932,01,Dorah,Deckley,F,1226,P,F1226
2696,Earth,False,F/1227/P,TRAPPIST-1e,20.0,False,38.0,91.0,141.0,147.0,386.0,5935,01,Ritey,Armstromez,F,1227,P,F1227
2697,Europa,True,C/184/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,5936,01,Kleeiak,Antcal,C,184,P,C184
2698,Europa,True,C/184/P,55 Cancri e,50.0,False,0.0,0.0,0.0,0.0,0.0,5936,02,Grumak,Antcal,C,184,P,C184
2699,Europa,False,C/184/P,TRAPPIST-1e,44.0,False,0.0,805.0,1.0,5387.0,68.0,5936,03,Minkark,Antcal,C,184,P,C184
2700,Europa,False,C/184/P,TRAPPIST-1e,28.0,False,0.0,3543.0,0.0,0.0,897.0,5936,04,Tautrix,Antcal,C,184,P,C184
2701,Europa,False,C/184/P,TRAPPIST-1e,25.0,True,0.0,1220.0,2646.0,4018.0,4435.0,5936,05,Brak,Antcal,C,184,P,C184
2702,Earth,True,G/966/S,55 Cancri e,14.0,False,0.0,0.0,0.0,0.0,0.0,5937,01,Ricard,Willangsey,G,966,S,G966
2703,Earth,False,G/968/S,PSO J318.5-22,21.0,False,0.0,0.0,0.0,50.0,485.0,5940,01,Sadine,Hoppernardy,G,968,S,G968
2704,Europa,True,B/202/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,5942,01,Muontak,Shoeweely,B,202,P,B202
2705,Europa,True,B/202/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,5942,02,Astorux,Shoeweely,B,202,P,B202
2706,Mars,False,D/179/S,TRAPPIST-1e,41.0,False,518.0,0.0,983.0,795.0,433.0,5943,01,Tures,Casty,D,179,S,D179
2707,Mars,False,E/389/S,TRAPPIST-1e,20.0,False,799.0,0.0,571.0,9.0,0.0,5948,01,Latsts,Cak,E,389,S,E389
2708,Earth,False,F/1136/S,PSO J318.5-22,24.0,False,0.0,0.0,470.0,142.0,0.0,5958,01,Russey,Parrett,F,1136,S,F1136
2709,Europa,True,B/204/P,55 Cancri e,31.0,False,0.0,0.0,0.0,0.0,0.0,5961,01,Avijava,Extrazy,B,204,P,B204
2710,Europa,True,B/204/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,5961,02,Arrain,Extrazy,B,204,P,B204
2711,Earth,False,G/963/P,TRAPPIST-1e,54.0,False,4.0,88.0,783.0,0.0,32.0,5962,01,Guye,Miley,G,963,P,G963
2712,Europa,True,B/228/S,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,5964,01,,,B,228,S,B228
2713,Europa,True,B/228/S,TRAPPIST-1e,49.0,True,0.0,0.0,0.0,0.0,,5964,02,Kabih,Fuelddid,B,228,S,B228
2714,Earth,False,G/971/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,5966,01,Loisey,Monsoney,G,971,S,G971
2715,Earth,True,G/971/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,5966,02,,,G,971,S,G971
2716,Earth,False,F/1231/P,TRAPPIST-1e,22.0,False,934.0,11.0,2.0,1.0,0.0,5978,01,,,F,1231,P,F1231
2717,Earth,False,G/966/P,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,5978,02,Tonyan,Corman,G,966,P,G966
2718,Mars,True,E/393/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,5979,01,Jagles,Reke,E,393,S,E393
2719,Earth,False,F/1232/P,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,898.0,1.0,5982,01,Kimmy,Collinson,F,1232,P,F1232
2720,Earth,True,G/976/S,TRAPPIST-1e,47.0,False,0.0,0.0,0.0,0.0,0.0,5996,01,Enrie,Hortez,G,976,S,G976
2721,Mars,False,D/183/S,55 Cancri e,29.0,False,171.0,490.0,519.0,0.0,0.0,5997,01,Hones,Fatte,D,183,S,D183
2722,Mars,True,F/1142/S,TRAPPIST-1e,46.0,False,0.0,0.0,0.0,0.0,0.0,5997,02,Parney,Fatte,F,1142,S,F1142
2723,Mars,True,E/382/P,TRAPPIST-1e,66.0,False,0.0,0.0,0.0,0.0,0.0,6002,01,Honda,Perta,E,382,P,E382
2724,Earth,False,G/978/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,6005,01,Allia,Dickley,G,978,S,G978
2725,Earth,False,G/978/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,6005,02,Lis,Dickley,G,978,S,G978
2726,Earth,False,G/978/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,6005,03,Ritey,Dickley,G,978,S,G978
2727,Earth,False,G/978/S,TRAPPIST-1e,42.0,False,1.0,0.0,11.0,1185.0,4326.0,6005,04,Elody,Dickley,G,978,S,G978
2728,Earth,True,G/978/S,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,6005,05,Chael,Dickley,G,978,S,G978
2729,Europa,False,B/205/P,,,False,0.0,338.0,0.0,113.0,2887.0,6009,01,Axionon,Pinoffent,B,205,P,B205
2730,Europa,False,B/205/P,TRAPPIST-1e,41.0,False,0.0,1954.0,318.0,2554.0,724.0,6009,02,Misa,Pinoffent,B,205,P,B205
2731,Mars,False,F/1240/P,TRAPPIST-1e,30.0,False,249.0,0.0,269.0,223.0,717.0,6012,01,Aspies,Cart,F,1240,P,F1240
2732,Earth,True,G/972/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,6013,01,Dellia,Hewson,G,972,P,G972
2733,Earth,False,F/1241/P,TRAPPIST-1e,16.0,False,780.0,6.0,273.0,48.0,0.0,6018,01,Vivia,Canton,F,1241,P,F1241
2734,Earth,True,G/980/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,6021,01,Jonald,Vinston,G,980,S,G980
2735,Earth,False,F/1244/P,55 Cancri e,20.0,False,0.0,76.0,3.0,0.0,492.0,6023,01,Dawne,Gamberson,F,1244,P,F1244
2736,Earth,True,G/977/P,PSO J318.5-22,44.0,False,0.0,0.0,0.0,0.0,0.0,6037,01,Byront,Bushins,G,977,P,G977
2737,Earth,False,F/1250/P,TRAPPIST-1e,36.0,False,42.0,27.0,217.0,12.0,803.0,6044,01,Elina,Bairdyork,F,1250,P,F1250
2738,Earth,False,G/979/P,PSO J318.5-22,6.0,False,0.0,0.0,0.0,0.0,0.0,6044,02,Hery,Bairdyork,G,979,P,G979
2739,Earth,False,F/1149/S,PSO J318.5-22,13.0,False,1.0,154.0,486.0,43.0,0.0,6046,01,Adammy,Blanglison,F,1149,S,F1149
2740,Mars,True,F/1251/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,6050,01,Ops,Boyst,F,1251,P,F1251
2741,Mars,False,F/1150/S,TRAPPIST-1e,69.0,False,7407.0,0.0,0.0,0.0,0.0,6051,01,Sceros,Karte,F,1150,S,F1150
2742,Mars,,D/184/S,TRAPPIST-1e,40.0,False,1102.0,512.0,156.0,8.0,0.0,6051,02,Hammet,Karte,D,184,S,D184
2743,Earth,False,G/981/P,PSO J318.5-22,46.0,False,0.0,9.0,0.0,0.0,527.0,6053,01,Glenna,Pecketton,G,981,P,G981
2744,Mars,False,F/1152/S,TRAPPIST-1e,34.0,False,1139.0,0.0,0.0,1460.0,0.0,6056,01,Booss,Opité,F,1152,S,F1152
2745,Earth,False,F/1252/P,TRAPPIST-1e,39.0,False,51.0,322.0,1066.0,69.0,0.0,6057,01,Moniey,Frazie,F,1252,P,F1252
2746,Mars,False,,TRAPPIST-1e,37.0,False,1517.0,,2104.0,0.0,147.0,6060,01,Bleda,Barte,,,,
2747,Earth,True,G/983/P,55 Cancri e,13.0,False,0.0,0.0,0.0,0.0,0.0,6063,01,Jamela,Gainney,G,983,P,G983
2748,Earth,False,F/1155/S,55 Cancri e,20.0,False,0.0,141.0,0.0,0.0,581.0,6072,01,Andine,Ellahan,F,1155,S,F1155
2749,Mars,False,D/187/S,TRAPPIST-1e,28.0,False,283.0,521.0,978.0,0.0,0.0,6074,01,Gral,Anate,D,187,S,D187
2750,Mars,True,E/399/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,6074,02,Allift,Sidne,E,399,S,E399
2751,Mars,False,F/1157/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,6074,03,Rinnab,Anate,F,1157,S,F1157
2752,Earth,,F/1255/P,TRAPPIST-1e,61.0,False,0.0,1425.0,928.0,62.0,0.0,6078,01,Eline,Horndley,F,1255,P,F1255
2753,Earth,True,G/986/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,6079,01,Charry,Jenson,G,986,P,G986
2754,,True,F/1256/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,6081,01,Ecco,Shpie,F,1256,P,F1256
2755,Mars,False,F/1256/P,TRAPPIST-1e,24.0,False,382.0,0.0,659.0,0.0,0.0,6081,02,Par,Knie,F,1256,P,F1256
2756,Mars,True,F/1256/P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,6081,03,Crowls,Knie,F,1256,P,F1256
